	youtube_id	comment	like_num
1726	PaulVandergriff	drinking game  take a shot every time the moderator has to say  mr  president	225
1727	PaulJamesk	all the weather worldwide is geoengineered	0
1728	PaulDavies	they need someone other than chris wallace to moderate this kind of nonsense  he was far too nice	162
1729	PatriciaONeill	what country is trump from saying the economy is coming back good	0
1730	PatCraine	a government take over of healthcare i think is appropriate  but also people should always be allowed privatized healthcare options   that should not be made illegal	0
1731	Pashionistatruthbetold	what a disaster   so embarrassing   even my 12 year old got fed up watching this mess more like  2020 presidential disaster	24
1732	PamelaBrighente	i never thought that a mute button would ever be so useful	4
1733	PaddieBugatti	this is sooo funny  its like looking at a snl skit  but funnier	2
1734	PLEASESUBCRIBEFORMORENEWMUSIC	everything biden say about trump is true lmao	0
1735	P4TzY	34 35 biden was wired	0
1736	OverTime	the moderator definitely played a role in this debate  not just as a moderator  but practically like a candidate himself	186
1737	OutdoorBros	when i first saw this i didn t know it was a dabate	2
1738	OusmanJobe	biden makes me laugh   is hard to get a word with this cloned   biden is speaking the truth while trump is creating the situation vulnerable then use it for political gain   america open the eyes of your heart	54
1739	OsamaOusuto	hahaha useless state of animals    are a laughing stock	0
1740	OrcaMaster	it was also the 2nd to last presidential debate of 2020	0
1741	OracleOfDelphi	this could have been far worse     imagine if they did this over zoom	18
1742	OmarSalom	this is a case for mental health	0
1743	Olajidejaiyewilliams	this debate is very chaotic	2
1744	Oktho	y all tellin me this isn t a dance moms episode	92
1745	OksanaNone	trump 2020 specially after debates	0
1746	OPSI	go trump u can win this i know u can	0
1747	OBAMAbrasileiro	looks like two siblings arguing for a piece of chocolate but that chocolate is the world none of them are prepared i shall come back	2
1748	NukSuKow	great performance by the president stopping biden in his track of lies  biden looking to chris wallace for help all along waiting for him to step in and help every step of the way	1
1749	NorvelCurtis	interesting    bidon is taking a bashing from trump and makes a very clear point explaining his feelings on racism a nd more importantly  he shows a genuine understanding of the problem and the effects is has on people   he says that most people don t want to hurt people and we need to help improve awareness so people understand what is hurtful to other people   if we can stop hurting each other  we can start toward healing   that sounded reasonable to me   that seemed to fire trump up   i noticed he doubled up on the attacks   trump says he isn t racist  yet he can be vicious toward some of the things that people of color are upset about   he talked about antifa and black lives matter in ways that show he really has a weak understanding of what they are about   he sees the violence in the cities and sympathizes with police being hurt   what he doesn t see is the frustration that people feel about people of color being shot dead in the street at a shockingly high rate   unarmed people   police dept  see it   local governments see it   the federal government sees it   it s a sensitive issue in this country with two sides two it that trump has only been able to see one way   he doesn t see what bidon just touched on and that is that most people don t want to hurt others  they need to be made aware of what is hurtful to others and that there is a difference in the world as seen by people of different colors and it effects a person s self esteem and a person becomes racist in appearance by there reaction to what they experience   trump is in a position of authority and feels pressed to do something so he s standing up to what he sees as violence in the streets   what he doesn t see or understand is that protests are occuring because of police excessive force and the police are responding with excessive force   in all this time  he hasn t even started to have a clue what is going on and will only make things worse until he can see this from another angle   he needs to listen   when people protest  they want to be understood   if he were to listen and understand  they could begin healing and learning about each other   trump uses terms like  law and order  and  terrorists  but nothing about equality    the american bill of rights that apply to all citizens were initially meant for all white men who owned land   they have been amended to include all people  both men and women of all races   it took a couple hundred years to get to this place of equality and during that time  a lot of adjustments had to be made in society   equal in the eyes of the law didn t extend to equality in the eyes of the soul and the person   society in america was established to serve white people by white people who saw others as anything but people   when you follow the historical evolution of american society  it s clear that we developed into a society of many smaller and diverse societies that grew further apart rather than merge together   this led to people joining forces to protect themselves from the ever growing threats they faced by the gradual loss of the control they once felt comfortable having   there were elements among all groups that sought to bring people together and there were those who sought to exploit the strengths that these groups would form   fear became the principle method of doing this   create enough fear between diverse groups and they will be on the defense and will remain segregated   teach them enough about each other to make them want to remain apart   it isn t fully known who  what or why things went this way  but our history confirms it   when we see racial outrage and hatred displayed openly  what we see are expressions from people who are feeling pressured by society to resist that which they have been taught to be afraid of  that they must defend themselves against   trump has absolutely zero experience understanding the feelings of other races and only knows that things work as long as they don t threaten the world as he understands it   he also has no tollarence for disruption of the norm and finds doubt in the concept of protest because he has never felt what it feels like to be denied anything   he doesn t hate people of color   he doesn t see color   he also doesn t realize how much not seeing color makes him seem racist   anyway  just a few things to consider	0
1750	Nooby	it s literally just two old millionaires that stand there and argue like 5 year old kids	3
1751	Noob	you ve heard of a one man band  now get ready for          a two clown circus	68
1752	NonyaBuisness	this red face is pouting smh     painful to watch	0
1753	Noiela	i can t	0
1754	NoelStrning	chris wallace should have a button on his desk to turn off their mics when he asks them to stop interrupting	156
1755	NoahNitrobenzaldehyd	i give the us 2 more years at best	1
1756	NoaCohen	my man biden was holding that laugh in	8
1757	NoU	americans  oh that debate was a dumpster fire  all the shouting  meanwhile in britain   parliament kerfuffle noises  ooorrrdddaa	1
1758	Niya	i love how most of us aren t arguing were just clowning them	95
1759	NinePointO	for those of you considering to reelect  take a long look at trump and a long good listen  this is who you want  you ve made your bed now sleep in it  unless you re well off and living under the palm trees enjoying your caviar  you have every reason to worry	0
1760	NilsWinkelmann	it s hard to get any word in with this clown  i m sorry    this president	0
1761	NicoleAwkwardOne	a rude bully is all he is      orangeblossom	0
1762	NicoFrank	let trump win the election  greatings from germany hahaha u lost the left trump is too funny hahaha pocha hontas hahahaha	0
1763	NickyC	drug trader between phamacy import export    labor market difficult to laid off   get more platform started minimum wage on market   local and hospital invest	0
1764	NickYong	49 05 was pure gold	0
1765	NicholasK	dnc made a bad choice for their candidate   should have been  andrewyang	0
1766	NicholasDaniels	if i was the moderator i would have left	97
1767	NgLianchuan	trump is malaysian muslim       american mahathir                           ww 3 is on the way	3
1768	NeallBellanee	trump said it issss what it issss  that s my president	0
1769	NealSanghvi	go to 17 04 to hear what we all wanna say to trump	0
1770	NayMarieHolmes	i honestly do not think trump understands what 2 minutes is  i bet melania does	230
1771	NatishaMcgregor	this is da future two brite god bless  brite boys with different  point of vues so much to do god will make a way brite future  god bless da president with health wealth an strength an everlasting life there is so much brite ness in da future for america  god bless america	0
1772	NathanWright	this felt like long ass snl sketch	0
1773	NathanHanson	let s print  will you shut up man   on shirt	165
1774	NatalieBockhorn	biden   says anything  trump   that s not what your party says  or  that s a lie  edit  when your not political at all and you just copied a comment from tiktok yet everyone starts freaking out over it     it s a joke man edit  2  i love how some of y all actually are defending me like   thank you blm	491
1775	NatGoinBananasEst1988	they sound like 2 grandfathers on opposite families arguing across a dinner table	144
1776	Naps	this moderater is s tr e ss e d	2
1777	NantkeRpunkt	good luck americans hahahaha	1
1778	NancyFranks	put dutch tapes on lying trump mouth then he would be quiet you is a dam lie trump joe do know what to do but you don t trump	0
1779	Namsounds	this is literally entertaining	2
1780	NVenumdo	judge judy shouldve been the moderator	164
1781	NSJohnCena	basically    trump just bullied biden and the fox news moderator	26
1782	NICKC	his only problem with obamacare   it s because obama name is on it  he just said it his self at 14 59	0
1783	NEVER2LATEbyAJ	what a graceful and poised personality    based on this debate   i am sure world will be a better place from the day this soft spoken  intelligent person wins       debate between a classy and a messy	1
1784	NAFISABLOG	what does  stand back and stand by  mean	7
1785	N	america really is a meme	0
1786	MykenzieMcSpadden	pov  you scrolled through all of the comments while the video ran in the back	109
1787	MyPillowGuy	trump does have an alternative to obamacare   dontcare	166
1788	MuzikMan	insulin is so cheap its like water  l need his dealer s number	593
1789	MuluTaye	you people accept your creation is great than any power leave us alone daniel kibret and biranu nega and bilixigina enough is enough stop torte killing land grab evacuate life grab stop torte prisoners it s enough to kill public struggle you can t stop public struggle is the winner don t waste your time on the dirty game enough is enough god see everything dear if can do the right things each and every day change your way around you and your family and friends and generation	0
1790	MuhammadSuleman	believe me    i don t know the facts   but trump has the real feelings for his country   biden has nothing but baseless allegations and unrealistic vision of running the us    without prejudice to any person  at 1 09 40 biden said trump was a putin s puppy  hahahahah	0
1791	MsStealyofood	this is hilarious until you remember one of them is going to be the president	113
1792	MsJag1969	they should ve zapped trump every time he interrupted	178
1793	MrWingoTube	two angry white men fighting over the last pudding at the nursing home	0
1794	MrHigherplane	waste paper basket	0
1795	MrHandss	so he didn t say if he d pack the court  he didn t clarify whether or not he d support the green new deal  he didn t name any real policies he d have  he didn t name a single law enforcement group that supports him  and he didn t condemn the violence coming from the left and the groups committing it   but sure  trump loses because he kept pressuring biden to answer these things unlike the moderator	0
1796	MrCucumber	let me just say   the debate team at my middle school is more mature than this	13
1797	MotivatedMatthew	taxes are still old school  taxes used to be used to make the king rich   taxes should be used not to pay politicians until they are filthy rich  they should be going to medical help and education and things that keep americans alive and progressing   i should also be able to pick what my taxes go to  like a checklist every year when i do them   if something goes under that taxes pay then it isnt important to americans   i dont like giving money and people do dumb shit with it or pay a corrupt politician  meanwhile  i can go to jail if im not paying them	0
1798	Mosespro421ThePremier	joebiden2020	1
1799	Monotono	trump and biden arguing over who s the imposter and who should be ejected	988
1800	MoniqueGibson	really   why would anyone want to watch this sh tshow again	0
1801	MonicaSanders	and in 4 yrs  trump has done nothing	1
1802	MonicaBiden	joe biden said it in 1983  c span     i joe biden supports packing the court	1
1803	MommaLovebug3	the moderator   that poor thing  someone give the guy a drink and cegar while you re at it	200
1804	MohamedDakiri	hilary clinton diserves more	0
1805	MisterSpace	there is so much meme potential it s not even funny	376
1806	MisterDanger01	waited 4 years for this trollfestival  not even american  d	1
1807	MirjanaRamirez	trump for being our 45  he show how much of a child he is   has been the last 4 yrs  joe b show s he needs to be our next president  as for chris w  i find it hard to believe 45 did not no what questions were going to be ask  remember that was fox debate       just saying	1
1808	Mipeluca3550	would ve been entertaining until i realized this is real life and it s gonna affect us	183
1809	MindyLandryFrison	trump  can i be honest  moderator  no trump continues anyways moderator no  the answer to the question is no   no means no mr  president	207
1810	MiloJackson	2020 is gonna need it s own textbook	408
1811	MildredMildred	they need to do this over zoom so the moderator can mute one person while the other talks    president trump would need to be muted a lot of times	110
1812	MikeMcLintock	wallace should ve introduced them as  here comes the villain donald trump  followed by the hero the nation needs  joe biden	8
1813	Mike	was this a debate between 2 grown men or 2 young children	3
1814	MickeyBo	biden 2020	0
1815	MichelleYESIAM	watching again for sh ts and giggles after president elect biden just got confirmed today by the electoral college  we will escape the twilight zone	1
1816	MichelleMarsh	why does joe look sick	0
1817	MichelleLoRicco	what are you going to do about it   this is the biggest question that trump refuses to answer  he is quick to point out the problems  but he has no plans to fix or change	108
1818	Michael	america never fails to provide good entertainment	216
1819	Micah	as a non american while i learned nothing  this was extremely entertaining	787
1820	MeteOzman	biden  starts talking trump  my turn	338
1821	MemeMage	is this what a migraine feels like	366
1822	MelissaEssaSomthing	biden   says something trump  he s the imposter he s lying thats not the task you were doing   lies lies lies lies lies lies lies wall	519
1823	MehM	like      how do you not have an option to disqualify someone for this behavior i mean he broke all the rules  at least a mute button	1
1824	MeghanHammack	i m so happy biden won the election	4
1825	MeU5	trump act like butterfly  no idea but provoke biden  next come up with boxer t vs b	0
1826	MeDodo	if i were the moderator i would mute everyone s mics until it was their individual turns to speak	189
1827	Mcanijo	who is here after the elections finished	75
1828	MayraMin	ah yes my otp jonald	0
1829	MayaraSaldanha	13 minutes and i m already annoyed by the cuts	0
1830	MaximusGagnon	okay let s just turn into a monarchy already	9
1831	MatthewRoe	this is depressing  these two men  if you can call them that  are our two choices for president of the greatest  most powerful  most influential nation in the world  and what do they do when given an opportunity to win over the people  they cut each other off  this is an hour and a half of 2 grown men screaming like children	0
1832	MasonBurson	both sides are full of crap  we need more candidates  let the 3rd parties debate	0
1833	MaryORiley	joey  if we would have listened to you and nancy peloci  and had a celebration in the streets of san francisco  this pandemic would have been much worse  you even called the president zena phobic for shutting it down when he did    another flip flop of yours just like fracking	0
1834	MaryHakachaba	next time please allow the v president to go first so that he can finish his statements and last the president cause he enjoys talking	0
1835	MartinMckay	what a  shit show     trump vs two     trump still wins     hidin  biden hid behind wallace all night    wallace rescued biden repeatedly	0
1836	Marshyflake	i don t even like politics but this is entertaining to me	218
1837	MarkusW	why don t they automatically mute the opponent s mic when one person s supposed to be talking	578
1838	MarkStrange	one of the things i can t stand is when people watch then continue to say  both sides  when a person is ranting and raving and talking over you and you can t leave the room and must try and get your say because you are trying your damndest for fallow the rules but the other is doing the exact opposite of that its one sided	0
1839	MarkMcNugget	both candidates agreed to these rules	181
1840	MarioBorg	joe biden s voice sounds like george carlin s	0
1841	MariahMariah	literally  i m doing an assignment my us gov teacher assigned to us based on this and i have nothing  they aren t debating they are just straight up arguing	131
1842	MariBrunnsteiner	trump can not express what is his understanding about the science of climate change  he keeps praising himself please pres trump stop trying manipulating by saying   fraud etc    a person who keeps telling something even before it happens and without any evidence is showing signs of guilt of trying to make it	21
1843	MargaretH	trump trying to say 250 000  is a small number it could have been 2 million   did trump have an education	0
1844	MarcoGuerrero	i woke up feeling fine and now i have a headache that won t quit  their voices  their bullshit  them talking over each other   about just as bad as being stuck in an airplane with a crying child	0
1845	ManuelaMejia	i think blank vote is going to win	1
1846	MalaLu	let the man speak mr president	1
1847	MakennaRamirez	chris has no idea what he was getting himself into	12
1848	MakdaHaile	cant wait for snl	1
1849	MaitreyaKanitkar	this is better than most stand ups	0
1850	MahomNadom	if trump losses  he can come and rule saudi and iraq  he would look good wearing these royal crowns and army uniform with 100s of fake medals  like the ones now worn by arab tyrants	0
1851	MaganBlair	this is a debate  not an open forum on a park bench   if you get two minutes  speak until your two minutes is up and shut the heck up  my goodness      he deliberately went against the moderator and the moderator needs to stand his ground  i could care less if he is  mr  president  or not   two minutes	390
1852	MR	trump and biden are both a failure  so sad that we had to witness this bs  shame to both of them  hopefully we will have a better candidate in 4 years  what a disgrace	21
1853	MOdea	the moderator should have the ability to turn off mics  this was a circus  embarrassing to be american as this was televised worldwide	96
1854	MONKEYYouTubecelebrity	it s this way	0
1855	MMOONLINETV	13 50 it was  noisy   but funny haha	1
1856	MLGDorito	if you add a laugh track to this  it ll be like a pilot episode of a sitcom	489
1857	MK3ds007	he said he was elected for4 years but he said that obama didn t have the right because the won the election  his 4 year weren t done and the blocked him to do so like he always want do as i say not as i do	3
1858	MELANIE	i m watching this for the memes	2
1859	MB	i could never stay this calm   two grown adults not being able to just let someone finish a sentence without interrupting  insane    good for wallace  wish i could have this kind of inner peace hahahah	1
1860	MARMITEMAN	it s possible that trump already had the virus in this debate	14
1861	LyndaThull	biden set the bar in first two minutes with interruptions   everything biden said was a lie and he didn t answer one question	0
1862	LykaParagas	lmfao bless u americans hahahahhagaha its the sexual tension for me	0
1863	LyLyDailyFishingLife		0
1864	LuzarDwainRuszardi	anyone watching this after trump lost the election	0
1865	LunDim	o o	2
1866	LugoStream	i learned something  if your rich you never grow up  being rich makes you young forever                                                          mentally  hahaha	1
1867	LueGordon	there couldn t be any fraud in this past november 2020 election   and  if there were  it would have been for mr  trump snr   america s electoral system is one of the fairest in the world  let s not put it down  if our creator wanted donald  back in office as president he would have won    look at his attitude now  that s not who our creator wants to lead his people anymore   donald s job is done   he has done what the almighty wanted him to do   now  it s mr  biden s turn to do what our heavenly father wants for this america and world  s allow him to do his job   it doesn t matter what mr  trump promised  if it is important  mr  biden s administration will fulfil it	0
1868	LucyArias	liar   am speaking of trump  of course	0
1869	Long	i didn t believe when people were talking to me how bad the debate was  till i see it  it is a tragedy and disaster	0
1870	LolSmil	i never really noticed how tiny trumps mouth is	392
1871	LiwiaGoik	i dont have time to see two adults fight like 8 year olds for two hours  can you guys please just give me timestamps when the best moments are  i just want a good laugh	2
1872	LittlelouiiRoblox	i like how biden was laughing the whole time trump was talking	390
1873	LisaWillett	this makes me so embarrassed to be an american    it s like children arguing   i can t believe this   omg  this is embarrassing  so so embarrassing        the economy is doing exceptional well considering what happened with covid shutdowns   i am impressed      these two need to stop arguing  yes biden and harris contributes to the fear of the vaccine      he keeps saying that we shouldn t trust the vaccine   he doesn t have a plan    he doesn t have a plan   omg trump didn t make covid     the swine flu wasn t as aggressive     can t compare the two   ugh	20
1874	LindaAlmhana	joes having fun with this bye	1
1875	LindaAfrica	this is one of the funniest things i ve ever watched  they are both just ridiculous  they both can t answer a single question    people should choosing politicians who are incompetent simply because they share your opinions on race	0
1876	LiliAli	biden  speaks trump  uno reverse card	482
1877	LielaPonia	i went to the clinton and trump debate video after watching this and when i tell you that litterly all of the people in the comment section are just trump supporters even the ones that commented after this debate	0
1878	LianeCornils	im an rn   big government has me on medicaid  because i witnessed first hand  the crimes of drs that are costing not only a family  but insurance costs to sky rocket  all because their are people  in this country  who believe drs can and would do no harm   and so instead of highline the core of the problem  they just reduced lawsuits  and said gee    problem solved  lmao  problem isn t solved    it s exasperated ten fold  i ll support cutting drug prices and going against big pharma  and that includes pushing the use of opiates on the general population that has no concern about becoming addicted and then producing babies in those homes who they are not capable of caring for  these decisions are impacting americans lives at bigger cost then most people care to look at  i never saw or heard of trump insurance for all   i never did  big    real big	1
1879	Lia	i m not from the united states but this is so embarrassing  this debate was supposed to be serious and it ended like a joke   i hope the united states citizens the best in their government	0
1880	LexiB	my high school debate club was more civilized than this	479
1881	LevanWalker	very good debates and stop showing feelings about politics and natural television and raised me a bucket of trillions of dollars from my business misding out on quadrillions	0
1882	Letum	8 08   the 20    200 million    200 thousand people that have died on his watch  how many of those have survived	0
1883	LeticiaB	they need to cut trumps mic every time he interrupts	29
1884	LeoF		0
1885	LeighOats	the resident s performance in this debate has corroborated what i ve always maintained  boys are temperamentally unsuited to politics	0
1886	LauretteJohnson	united we stand divided we fall	0
1887	LauraLeguenne	i dont understand a thing because it always gets interrupted    like literally every 30 sec	0
1888	LarryWilliams	who s on frist who   whats his name no what is playing second base	0
1889	LarryNix	if he fixed the broken military then why did he steal money from the military to pay for his wall chris wallace  said it obama created more jobs trump im a democrat i live in a republican state texas we have more cases than anybody because abbott opened up way to soon according to the republican numbers	0
1890	LaDaytraBlount	look at trump face at 1 24 while biden talk about voting	0
1891	LMezal	nombre no entiendo ni verga hablan en putisa jajajaja puro 502pi  jajajajaja arriba el valle	1
1892	LGPLGP	its about you    you its you    the american people      bruh im asian	0
1893	LEGOYODA	we need to get rid of this frickin orange i m talking about trump	1
1894	LAFINDEHOMOCONSOMMATUS	trump sera r  lu  pas vrai	0
1895	Krusher19	kanye if he was here   george bush hates black people	333
1896	KoshishKC	this debate is like among us with 30 seconds of voting time remaining	83
1897	Kokobop	when u realise that u and your siblings have a better debate over tv remote than this	244
1898	Knave73	who s here after joe biden won the election	454
1899	KiranKumar	really trum what he done good is reducing price of pharmacy topeople so that public can buy and also security for nation  trum rockzz noone can debate	0
1900	KingGeorgeiii	i haven t read a single  yet i just know that this is going to be a fun comment section	0
1901	KimberlySarju	i swear it s a good thing the spectators wearing mask cause the amount of laughing they doing behind that mask	4
1902	KimberlyOgden	stay strong	0
1903	KimByrd	stand back and stand by  smh	0
1904	KidaneTower	i m going to be watching this for years to come	5
1905	Khalifa	the trump interruption show                 coming to a neighborhood near you   this clown          lol	12
1906	KhadimAligujjar	a little bit rubbish from biden side when says shut up man  in my opinion these two are yet to get matured for being presidential candidate	0
1907	KhaaligWalker	simple solution for the next debate since trump want to talk over everybody cut both of their mic as one speaks this was a joke if i wanted to watch a comedy special i would ve trump s a joke shameful i m embraced to be an american the country are laughing at us a pure shame	0
1908	KelpoTheWeirdo	four years will kill the country	0
1909	KellyBerdingBennett	uhh former vice president and not upcoming president chrriisss wallace	0
1910	KeithUrquhart	he lies like a rug	0
1911	KeithLiscott	this is the best america has to offer its people and the world         rolflmao	2
1912	KeikoShiba	i m just enjoying biden laughing  this is wild	361
1913	KayleeG	a mom should moderate this  we know how to calm fighting children	221
1914	KathrynPieta	everybody needs to stop flinging dirt at each other and identify the problems and get to work on the solutions  thank god for the mail and trucking workers all over the world keeping a primary source of items still within our reach	0
1915	KateElise	this debate was worse than my parents divorce	520
1916	KasselsAlsace	i found that i need subtitles and i don t know why	0
1917	KarraC	the moderator needs to step it up  the moderator needs spray the debater with a water gun when their time is up or to shush them for cross talking	470
1918	KarenRae	when needed i wear masks and he shows up with the biggest mask ive ever seen     oh how karma bites your arse	68
1919	KarenMartinez	sounds like a married couple blaming each other	0
1920	Kareena	this is so embarrassing	1
1921	KalioSpits	i dnt know i give this one to biden all the way            im just saying	0
1922	KalTreike	imagine someone who has all inclusive hearing and does not have the ability to separate one source of noise from another at once    this debate would have been 90  unintelligible to such a person	0
1923	KajunKirk	was this seriously 3 weeks ago  seems longer	0
1924	KaitlynLong	how many of y all can imagine how many cigarettes chris went outside to smoke after that debate	422
1925	KaddySanyang	1 22 17     this is the best part	1
1926	KPChan	biden is so weak    congratulations  americans vote biden   us will be dropping next few years  great	0
1927	KLRW94	this was an episode of the real housewives  not a presidential debate	21
1928	JustinKlug	the conservative uprising is upon you all	0
1929	Justin	all trump cares is about the economy but not peoples lives	0
1930	JustBored	this didn t make me bored  it made me loose brain cells	216
1931	Junkor01	i m an american and i think this should have been aired on comedy central  they were comedy gold	217
1932	JulieMavityMaddalena	i miss obama	34
1933	JuanicoMarco	next time hire andy cohen as a debate moderator since the debate between trump and biden is like the reunion of the real housewives of atlanta	7
1934	JuanPabloCortsBravo	just when i thought my country s debate was bad  this happened	2
1935	JoySimpson	it trump school  teacher s are still alive they must be grieving   if they are dead they must be turning  in their grave	1
1936	JosuelGarca	quien es el impostor	0
1937	JosephSmith	100 million people with pre existing conditions  lol  ok joe	1
1938	JosephMarks	omg this was funny as shit	2
1939	JosephFrank	if these are our presidential candidates  america is finna be a hot mess	123
1940	JosephAnthony	3 40 biden like bull shit	0
1941	JorgeTorres	i d rather vote for the moderator after watching this	508
1942	JordieZenia	this is the worst debate i ve ever watched   where are the facts  a lot of personal feelings and pettiness but very little facts	223
1943	JordanPatton	what the hell is space military	0
1944	JordanGroleau	both biden and lefties claim that trump lied throughout this debate but they can t put their finger on when or what he lied about    that s called willful ignorance	0
1945	JonnyRedBear	right around 48 minutes where joe went   we can talk about his family all night   i lost it xddd	40
1946	JonathanMaldonado	i come here for the comedy  v	0
1947	JonasNielsen	hahahahahaha will you shut up xd	1
1948	JonahHarrison	this is just sad	0
1949	JonSpencer	why does trump speak like that lol	1
1950	JoksiZantos	trumps tie looks cool	0
1951	JohnnyloveTorres	why not have the mics just cutt off at the 2 min mark	0
1952	JohnnyWalk	how about this   trump debates the left always   maybe  just once    a debate could be moderated by someone slightly right leaning    ben de   consider that   eh	0
1953	JohnSnow	why their ages are 70 s is there no other people can lead the us	0
1954	JohnPettigrew	at least the questions were relevant    not like any of them got answered though	343
1955	JohnKustner	thank god chump is on his way to prison for life	0
1956	JohnEllis	check out joe biden in his own words it s on youtube joe biden in his own words	1
1957	JohnEAllen	what a disgrace each man destroying each other s credibility  what a circus    while america in crisis  the luciferian s god is money  i guess wealth doesn t come with a good sense	0
1958	JohnDoe	i like this debate next time put it on comedy central and 4 words and mark my words       both presidents are bad	1
1959	JohnCawthron	debates need to be live with a neutral moderator or moderators  not media types   any debater that goes over their allotted time pays  1 000 000 per second to charity from their election campaign  this includes any interruptions	0
1960	Johanna	shot game  everytime chris says  mr president	459
1961	JohannArt	the greatest country in the world  deserves the most entertaining circus in the world  xd	58
1962	JoelAlexander	at 18 21 joe says    good luck     chris is such a tool	0
1963	JoeCorrero	anderson cooper  please take wallace home with you and sheppard	0
1964	JoRiaStJohn	i brought back football lol i love it  i should no be this entertained	0
1965	JoJotheClown	did trump say i hate you   4 17	0
1966	JisunMudd	as a korean american  i  truly thought about who do i want to vote for as our next president of this beautiful country  i am a fact finder and i don t belong to any party   i do believe in action speaks louder than words  i was watching president trump s rally today and realized something   why is this president working so passionately every day for this country and for the people  what is his motive   he don t need money  he sure doesn t need fame  at his age he could live a very peaceful and amazing life without this drama in his life  why      i came to the conclusion that the only reason is that he really loves his country and the people   i remember watching  david letterman show a long time ago  he came out as a guest  everyone wanted him to run for president  he told the reporters that he will one day if our country needed him    i can t find one motive why he is taking such an attack from all these people and media  especially his family endures so much of attacks from everyone   in the other hand  i don t dislike joe biden  but i truly feel that he does not really want this position   he is not showing up to convince me why he is a great leader for a choice   also  i don t like when someone keeps changing his position on the agenda  i can t trust someone who changes his mind all the time on what they are willing to do for this country   i feel as though action speaks louder than words  i trust the action of a person     not just words  i like a person who delivers what they say they do   words are cheap and has no credential without action  i feel like we need a leader like president trump to stand up to china and north korea dictator  president trump is a different kind of person   he is transparent and authentic  i like that about him  no one is perfec t but i do believe that he sincerely care for our beautiful country and fighting to keep america great    this to me is the great character of a president and in any leader   i do wish both of them a great election  may god bless us all   i hate no one  i am just a regular american citizen who is practicing freedom of expression   it s ok if anyone out there doesn t agree with me  i still respect your decision  i don t hate you  i am simply making my choice based on what i see as right for me   may you be blessed and others be blessed by you	2
1967	JimmyQJones	joe bidden got destroyed here and everyone online and social media is making fun of joe everywhwere    this was annhialation lol haha wow    a real bad loss for loser joe trump 2020 for the win   he wrecked joe biden in this debate and joe polls have taken a sh  t since trump got sick and america started rallying to trumps side now	1
1968	JimRubbish	trump  what an interrupter    so rude	0
1969	JieSun	how are you doing man	0
1970	JessicaHernaiz	i m listening and it s like they re just targeting at eachother rather than explaining how they would be a better president for america  like tell us who you are  not what trump cant do or not what the other  what ever the case presidents name is  cant do  tell us what can you do for the american people  my goodness   jesus come now	0
1971	JessicaFreeman	he says young people not getting it but yet my 17 year old daughter fighting it and she is super healthy   smh so done with this whole thing please can it b over    we are not doing well he is so blind	0
1972	JerryAo	trump is all grumpy and mad while biden is all calm and collected	0
1973	JeffsHere	i came here expecting fully professional debate with respect and i thought this was a fake debate i mean its funny	3
1974	JeSlo	old ppl  glad to be old  nobody who cares   everybody	0
1975	JdogthemanJones	i wonder what carl azuz is going to say	0
1976	Jb	how come joe and nancy are the only american names you here from the democrat party	0
1977	JazminBeltran	they didn t even talk about politics  they just threw crap at each other the whole time  but  you got to admit  it was a little funny	253
1978	JaysonMello	would you shut up man	2
1979	JayPark	why is there no even automatically a subtitle   i needed	3
1980	JayGray	i find it incredible that no one is concerned about joe biden  he looks like he s starting with dementia and from the answers he gave to the questions he doesn t look like he s up to being in charge of a country	3
1981	Jay70Jay70	at 44 50 did trump say  you re a number 2     200 000 plus dead and 10 million out of work and you re being sarcastic  you said before you don t joke	3
1982	JaxWins	funny before all this happened i was actually gonna vote for trump before covid19 hit but at this point id rather vote for satan	0
1983	JawadChaudhary		0
1984	JasonAlexander	i get drugs for cheap  really cheap  like water	255
1985	JasmineElaine	i haven t watched in a while but now i can t  wait for snl	0
1986	JanickRei	whatever the way you lost  it is a blessing and i can breath again  thank god	1
1987	JandiRiley	so your telling me this wasn t a snl skit	174
1988	JanaLIN	america   the debate we all where waiting for the rest of the world   that is more entertaining than netflix and every comedy show at the same time	36
1989	JamieCraighead	i miss jim lehrer	0
1990	JamesStewart	their microphones should be cut when the other person is answering  it seemed like trump spent as much time speaking during biden s answers as biden did	317
1991	JamesSamoleski	i forgot that this is a presidential debate and thinking this is a great comedy	6
1992	JamesLock	i just wanna know how 2 elderly men can stand there this long without getting to tired  plus they must no of drank nothing all day  even boxing press conferences have water to drink for the hour or so there sat down at a table  it s there job to lie trump was in the army when he was younger	0
1993	JamesDivito	this is amazing      i laughed the entire time	0
1994	JakeSpur	tump is delusional o purpose  he knows he is headed to jail and will plead insanity	0
1995	JakeOof	7 47  they are gonna dominate you joe you know that      biden 2020	0
1996	JaimeAlcaraz	this ain t cool news for trump who tested positive for covid   19 today	0
1997	JailedBird	lmao my opponent is a liar and cannot be trusted  didn t hillary lose the same way in south park	0
1998	Jadapple	next fight  they will say to one another   meet me outside later	0
1999	JacobMatulko	just imagine if these men could work together with many people and nations and make the world a better place	0
2000	JackWu	wow is this in kidgarden   even teacher can t stop them  call their parents	179
2001	JackDawson	this is a debate where if they did  bad lip reading    it wouldn t be as funny as the original content	92
2002	JT	new cnn poll  who is more funny a  trump   b  biden	1
2003	JS	biden return the money you stole with your son in ukarain	1
