	youtube_id	comment	like_num
2233	FierceDeityXeroX	there s no evidence that raising minimum wage puts people out of business   is joe on some of his son s crack  what evidence do you need  higher wages means it has to be made up for somewhere  how hard is that to understand so joe thinks there haven t been polluting regulations put in place since he was a child  is he insane   of course oil refineries can t just dump pollutants into the water and air  how is that a point against trump no joe  a ton of these kids came over the border with adults who had no proof that they were their parents  do you want to leave kids with an adult who might be abusing them  stay home or get the correct documentation if you want to keep your kids  it s not that hard joe really played the honesty card   really  trump is 1000  more transparent than biden drinking game  take a shot every time biden says  come on   this guy told the poor boys to stand down and stand ready  bidencare   does he come up with anything original	331
2234	FightFairLoseEasy	fox should point  the finger at the american people and say  you get what you vote for so take responsibility for it  both candidates have previous form with one of success and one whose administration over 8 years divided the country more than at any time since the civil war	0
2235	FilledeNo	seen from france  biden is a living dead at the end of the race  next to it  trump is a young man	0
2236	FingerlickingGood	trump doesn t know wth to do	1
2237	Finraen	any country that interferes with an election   they will pay a price   thanks for being clear joe    we all know china already paid for their interference  how much was it they paid exactly  10  for the  big guy  right  was there more  let s be fair here   russia and iran ought to know what the going rate for interference is	4
2238	FionaChing	biden should spend rest of his life in  prison	1
2239	FionaH	you dont need dividers in restaurant s hahahahaha most go to restaurant s with their family and close living relatives you dorkwhat price have obummer biden clinton and china paid for interfering in the 2016 election      throw them in jail nowwell thats enough for me     sick of looking and listening to biden he says nothing truthful      he lies about everything    here we go interrogation from the lady in black     meant to be mediator    biden is not making sense he mumbles and jumps from one sentence to another with out finishing the prior sentence      trump has done bulk to look after the country	1
2240	FireChoirVideo	is fox so poor that they need to monetize their videos  very annoying	0
2241	FireFlies	why is it that cocaine users get treatment rather than prison time  because of bidens niece  beacuse of hunter biden  is that the real reason	0
2242	FireSmith	since the early 90 s every ten or so years we only have 10 or so years before it s too late for global warming  who is still believing this junk science	0
2243	FireSparks	tony bobulinskii m from china  i back trump  how about you	24
2244	FishinginGermany	40 23  biden   american s don t panic    i guess joe didn t do his own shopping and try to buy toilet paper in april  1 30 54  nobody is calling me a corrupt politician    the potus just did  sleepy joe  1 20 49 i think his adderall cocktail started to wear off for a second there	99
2245	FistoftheNorthStar6	these moderators are so biased	0
2246	FiveLiver	01 19 28 starts	0
2247	Fixyourstitchllc	moderator sucks	0
2248	Flasekracks	the show will start very soon   so stupid  it s a debate not a show lady	62
2249	FlavioDaCosta	fox fascist	0
2250	Fleato	5 minutes into the debate and i feel i like this moderator more     refers to joe by his actual title of former vice president  he embraces the thugs like in the ugh  north korea  whats tubbys name joe  have you noticed  we re not as at threat of war with russia or north korea as we were when the warmongers were in office	2
2251	Flegpuppy	our biggest and our only hope is that the majority of the american people will be wise enough to keep the current administration in the whitehouse for 4 more years	1
2252	Flerrin	does biden say  our  response constantly or am i hearing things	3
2253	Flik	it appears that the dems have been running this country into the ground for decades  to allow this to continue is just plain stupid	35
2254	FloGrown98	god bless our country	4
2255	FloralMogul	the president of the had absolutely nothing to do with the covid 19     this was a spiritual warfare   because satan himself does  not  like the fact that god himself has begjn to take over the us govt   and    remove the genuine wickedness and remove the genuine evil    out kf the givt and out of hollywood	0
2256	FloridaIndependent	low info voters verdict    trump had an edge or its almost a draw  high info voters verdict    trump won by a mile   biden lied so much  voter under depression hates the world    he woud vote for biden  voter who still believes in the future   he would vote for trump  that s the most logical result of the final debate for the undecided	0
2257	FloridaVasquez	this moderator is much better than wallace who is a democrat and threw hard ball to the president and  stephanopoulos who throw soft ball to biden	0
2258	FlouraNaini	climate change  every 10 years the scientists say we only 10 more years to live here  what a bunch of nonsense  you want one word government  not while we are here  biden in my eyes made a huge mistake when he dropped the bomb at the very end about phasing out of the oil industry  biden says    it s not about my family it s about the american families   no joe  it is about your family  the americans deserve an answer who built the cages joe   if i as an israeli can see all the lies that come out of biden s mouth  i hope americans can see it as well  america is finished if this guy is elected  how sad that would be   when russia   china m  iran  venezuela   hezbollah and the palestinians pray so hard for biden to win  you know that trump is the right man   trump won this debate by a landslide	1
2259	FloydKnip	very clear debate tonight and very evident to me trump has no plan to do anything about pandemic  good luck america   hopefully by jan someone competent is in charge	1
2260	FlufPet	19 54 biden touches his mask and kisses his hand	2
2261	FluffyOBannon	the moderator did a fantastic job	1
2262	FlushableTrump	year 2020 funniest jokes start with   1     maybe with the exception of           abraham lincoln         2     i am the least racist man in the          room   3     i take full responsibility but i blaime         china  its china s fault	1
2263	FlxAlxFlx	total  moderator  bias     well covered by absolutely objective report by fox new though   stand proud fox news   the  commission on presidential debates  is doing a better job for the democrats than creepy joe and crooked hillary put together   they are totally bias and are a total insult to the free world   they should be decommissioned  investigated and charged with interfering in debates with total bias     its a trump landslide anyway guys creepy joe s mic was not muted   when he does his creepy chuckle when president trump wasn t allowed to talk or given the opportunity to respond when creep joe was   the most bias  moderator  imaginable   she is as bias as the fake news media    biden even gets offered time to respond to the response   president trump is getting shut down by the  moderator  who gives him less time  constantly interrupts the president  question asked by her are totally bias favoring creepy joe it is so obvious  what a fix already   it will be a president trump landslide   creepy joe is a total lair and should be in prison with most of the rest of his party	2
2264	FlyNi	and by the way all you teachers out there not that many of you are going to die so don t worry about it  what the hell kind of response is that	14
2265	FlyingDutchman17	bye bye biden	0
2266	FocusPlayz	broo biden literally said  don t worry teachers not all of you are going to die	34
2267	ForPatientSafety	healthcare under government control will become a nightmare for the people because of its bureaucracy and incompetentcy biden tried badly to not talking about his family and his bad corruption  he is a true hypocrite biden keeps lying about his characters  women touching  corruption  for his own benefits and kneeling for black votes without shame biden  s fallacy about the virus strategy is not a strategy   actually he just copy what president has been doing   people have done social distance  wearing masks and millions of people were still infected	3
2268	ForestHanes	joe biden is always trying to turn the debate into a speech  the way looks into the camera and makes comments that prey on your emotion  its blatant manipulation  this is a debate not a speech  joe	7
2269	Fox1	enough with delusional idea of  global warming	10
2270	FoxExcess	i love how for decades people had little problem with people talking slightly over each other but now that trump is around they put a mute button  hypocrisy	1
2271	FoxMulder	excellent debate  finally a non biased moderator who did a good job  i was worried it was going to be like all the others and the mute button would be used against trump  but it actually silenced biden from interrupting him constantly like last time and trump thanking the moderator for doing a good job was a nice touch of class  also  biden calling abraham a racist  like really    banning oil etc  biden s done for it seems  thank god    from canada	1
2272	FoxPappi	biden ignored the cages question	0
2273	FoxTownMinardi	this woman gives biden all the time and let s trump get limited time she is awful	0
2274	FoxmanMusic	go joe    trump still hasn t offered any plans for anything     economy  fighting covid  health care  infrastructure  etc  all he does is divert attention away from himself   not answer questions  he is definitely no  honest abe  either    i do have to give him credit for being much more civil   respectful for the process	1
2275	FoxyRareClips	kinda boring debate	0
2276	FpvOrc	bidencare  jeez   i get nightmares thinking about bidenmerica	0
2277	FrPierreFarrugiaofm	biden lost on many points but especially the oil industry	0
2278	FragranceKiller	i love how 1000 deaths from a virus matters but thousands from overdose on heroin does notbiden sell yourself   don t only denounce trump	9
2279	FranCsicio	melania	1
2280	Franccus	who s joe	0
2281	FrancesMarshall	president trump won this debate  brilliantly played by president trump  and got joe biden to answer his corruption on receiving money from ukraine   china  joe biden  your gonna eat your words when your indicted on accepting money from foreign governments  ok  hunter his son got it and joe biden received 10  from his son  millions   this family is corrupt to the core	0
2282	FrancescaAlaimo	trump was helped by his father he became the man he became a lot of people get help and fail   he didn t because he s smart man   biden sounds like a robot who can t hear what the ear phones are telling him people wake up trump is not a politician   thats a great thing   he hasn t taking a paycheck since   lost millions on his business because and only because he wants this country to be great  thats that go trump   biden lies and lies   trump is so american	1
2283	FrancescaGrady	biden has no space to even talk about crimes against children  i can t believe anybody would ever vote for him after seeing the absolutely creepy and vile inappropriate way he sniffs and grabs children and whispers things in their ear  i wouldn t let my child around that man even if he was my own flesh and blood  imagine how he would act if there weren t cameras on him  crimes against children  crimes against america  and crimes against humanity  lock  them  all  up	3
2284	FrancisLu	if minimum wage goes up to  15 taxes will go up and we re going to be the united states of california  no thank you f joe biden  trump 2020	36
2285	FranciscoArce	mr president you have 10 seconds gets interrupted  mr vicepresident you have    doesn t get interrupted not a single time	0
2286	FranciscoPanameno	mr pesident trump  you are  best	1
2287	FranciscoPereira	trump won	1
2288	FranciscoSandiego	trump won my votefour more years  four more years  four more years	31
2289	FranckToubas	i am french and i listened to the debate  and i still haven t understood one thing     who built these cages	0
2290	FrancoDeBeras	why do they continue to call biden  mr  vice president     he s nothing but a candidate lol	0
2291	FrancoXavier	ha ha ha   trump is such a loser    he is not even prepared  continues to lie and continues to state already disproven by the fbi and republican senators claims   a disgrace to our presidency	0
2292	Francois	i also feel sorry for those kids who apparently can t be reunited with their parents even ignoring that the separation is ultimately their parents fault for breaking the law assuming they were their parents   but i have to ask  why aren t those parents at the ports of entry demanding the return of their children  i d never leave my child behind	1
2293	FrankBegbie	trump took that hair sniffing creep to task  biden is a lying bastard	0
2294	FrankBudroux	geez always blaming trump  politician for 47 years haven t done anything for usa    sold our economy to china	1
2295	FrankFeatherstone	trump dare not show his tax records while president  may face jail time when he s not	0
2296	FrankHoffman	hmmm  she gives biden 3 times the time that she gives trump    bias     same as last debate	0
2297	FrankL	this mild black shining teeth moderaor s  move on  is just for trump only	0
2298	FrankMartin	and do not open churches    huh joe and people are still catching dying from the china virus wth masks and plexiglass but the democrats still want to shut down the country  biden says russia china and iran interfering with our elections but he s taking money from them  joes making up crap as he goes on this debate  people didn t choose obamacare it was forced upon them or pay the mandate	0
2299	FrankMesh	joe biden  i don t look at states as red and blue states  they re the united states  also joe  the states that are spiking with coronavirus are red states	15
2300	FrankMin	ohhh mr  biden china is not our friend  we dont like china	0
2301	FrankMitchell	she did a decent job as pretending being unbiased but not good enough	261
2302	FrankN	you can t put the blame on president trump for all the coronavirus cases and deaths in all 50 states fact  trump mobilized the 6 largest private sector medical manufacturers back in april  to produce and distribute everything needed to combat the virus  all that was given to every state governors  it s their fault  not president trump s  blame them  the best example i can give you is  d  ny state governor andrew cuomo  and california s governor   d  gavin newsom 58 694 deaths between the two of them	0
2303	FrankNBeans	some people will actually vote for joe   crazy	0
2304	FrankNeumann	i vote  trump	0
2305	FrankP	yeah  we know you  that s why we aren t voting for you joey	1
2306	FrankSears	the one thing that becomes painfully obvious whenever listening to politicians is that they re all pathological liars	5
2307	FrankStein	biden wants this climate change so they can tax all  of us	0
2308	FrankWhite	tough question only to president trump      smfh	1
2309	Frankamentise	trump 2020	39
2310	Frankie072	trump 2020  unless you want to vote for a communist america  vote red vote trump	0
2311	FrankieGodinez	obama and biden separated families at the boarder          cronies	1
2312	FrankieGray	china ate your lunch joe	33
2313	FranklinThe1	who built the cages joe	1
2314	FredDalley	the biggest lies ever	0
2315	FredMarrinan	biden the  swamp rat speaks  lies  again	0
2316	FredSanchez	if you don t vote for him  you ain t black  as he has said  that is how he represents all former vise president	8
2317	FredSherretts	heads up  doesnt even start till an hour and 20 minutes in  smooth	0
2318	FreddTorre	trump 2020 no biden no communism  make america great again	0
2319	FreeIran	we will winvote president donald j trumpiranians for trump	0
2320	FreeMan37	the moderator is a sold out interrupting b  ch  biden needed the help  but trump still won the debate  by a long shot	0
2321	FreeThinker	it s so funny that even with the lady mediator s help  being so biased and favoring joe biden  trump clearly destroyed biden here	20
2322	Freedom4ever	look for this song trump s song by los tres de la habana you wake up and find empty table  omg  be carful with this statement joe  those words are coming from communist country  fidel castro said the same in cuba in 1959 and look cuba now 2020 how they live  so poor  no freedom  no food	9
2323	FreedomWillRing	china owns joe and hunter  better learn how to say  cmon man   in chinese if biden wins	1
2324	FreekekHonkler	how can you say trump is responsible for those deaths  he s not china isdr fauci is an idiot	2
2325	Freigeist	game over sleepy biden	0
2326	FrenPants	trump is bad at this	0
2327	FrenchFray	donald trump announces his plan in the beginning with mention of a vaccine coming within weeks  joe biden  the president has no comprehensive plan	1
2328	FrensisNolan	trump	0
2329	Fresh2death	why are other countries having part with american debate  and if that s the case it can t be nonpartisan because the dems want a one world order	0
2330	FresnoJoe	president trump needs to be able to mute the fake news folks while they are broadcasting their nightly  news  i think     after all  turn about is only fair play  lol	0
2331	FreundHein	biden has no chance to become a president of the usa	29
2332	Freyja	covid is a coverup for illness caused by 5g radiation	0
2333	FromFilmToCode	come on man  i m the guy  i m your guy	0
2334	Frostback	2 49 38 sounds like biden says f that guy	2
2335	Frostbyte	shut nothing down  go back to work	0
2336	Frostedflakes24	19 50 your welcome	2
2337	FuckUGoogle	sniffy joe   nothing was unethical       joe is telling the truth  because when you serve satan   nothing is unethical	114
2338	Fuckleft	trump 2020	0
2339	FunAweInspiring	trump is simply the best choice he is the american hero great job  vote  trump 2020	1
2340	FurEverYoungFarm	so funny how people can watch this and see 2 totally different things  lol	7
2341	FuriousCartman	trump looks much better this time  confident   consecutive  and consistent     mr  baiden  what is your plan    trump is a clown and scam     okay  but what is your plan     i will handle it   ok	0
2342	FutureCatastrophes	sleepy joe overdosed on nodoze tonight	4
2343	FxcnbabxtchboyRIPDJScrew	this couldn t have been a more democratic debate set up     stay apart      wear masks     that make you breath in your own toxins  trump2020     they re doing the most they can to cheat for biden that isn t about anything he says rapid testing is the reason my amazing angel of a mother died in the hospital because she has real problems that weren t being attended to  if one life is too many what do you have to say about this biden  your fake virus is the reason innocent people with real problems are passing so you can get  36 000 each pass you demon  trump 2020      covid is fake      bidens trying to start wars  china will pay   he s more racist than trump i thought you were a  man of peace trying to bring everyone together  sleepy joe  just sounds like you want to start wars  trump 2020      bidens thing about climate change doesn t even matter  we re at a point in time where no matter how many trees we plant the carbon dioxide damage to our atmosphere is irreversible and there s a giant clock in timesquare counting down to the end of the world  sheesh as much as the democrats watch the news they never pointed that out    bidens ideas are all worthless     trump2020         biden says  hope over fear  but he s using fear to control his  fans   fear  false evidence appearing real  trump 2020        biden is puppet bruh	30
2344	G	i am proud to say we voted for 4 more years for president trump  maga	10
2345	GABRIELLELE	i believed he will do anything to put obamacare  his boyfriend  back in place if removed by trump when he is elected  but no  he also has bidencare	0
2346	GANERBHUBON	whatt  wear the mask all the time  sorry joe biden am not your fan  sadly when ever trump on stage its one sided attack by media  but fox and friends  i love watching     one of my 12 years old says  dad why do we have old presidents and old prime minsters dont theire brain become  old  and less intelligent     as they age    and i couldn t  reply	9
2347	GCW	joe biden publicly announced today  that he is know longer running for president of the united states in 2020 presidential election  he announced he was now kamala harris running mate   that means that the dnc pick of joe biden per the 2020 us voting ballot  is now invalid and forfeited in the democratic pick for president  with joe biden withdrawing his presidential campaign for president  the 2020 election goes to the republican candidate  donald trump	0
2348	GD	embraces thugs like in north korea    oh sorry joe  trump isn t interested in your regime change wars   it s called diplomacy	135
2349	GEak	bobulinski	2
2350	GF	biden is a moron   he is the one that said china is being open biden said don t shut the borders	0
2351	GG	i think this may be the best moderator i have seen with trump  obviously not perfect but truly the most fair he has faced  biden truly stands little chance 2 48 10 best part of the whole debate  the moderators response was priceless a few seconds later	0
2352	GK	biden talking to the camera in typical politician manner is downright creepy	96
2353	GKyprianou	my honest opinion  joe biden is a clown	265
2354	GM	i m voting to re elect president trump   i trust president trump   i don t have any faith in biden  he s all about fear biden  yes you got the money to the states   but guess what s happening in hawaii  a blue state   they barely can figure out how to use the millions of dollars they received   biden are you paying attention   it s about state government leaders not doing their job    biden is sadistic   he s exploiting covid 19 to get elected   he s playing a fear campaign   he didn t do anything important with president obama   now he makes claims he knows what to do   i don t trust biden and i don t believe biden biden is fool of baloney   red states are not spiking    hawaii  a blue state is spiking	1
2355	GMB	my little brother went to get tested just so he could get out of school  i wonder how many of those cases are actually cases of covid 19 and not people doing the same thing wether or not it s work etc	0
2356	GMahallawy	biden is acting wearing musk for a second	0
2357	GOODguyCHRIS	i am surprised biden could find his way to the debate	3
2358	GORocky	what so ever ever why does he emphasize come on come on shake the body and smile	1
2359	GRACEHOPE	lesley stahl   23 35  you know what you told me a long time ago when i asked why you keep saying fake  with the media  donald trump   23 39  yeah  lesley stahl   23 39  you said to me   i say that because i need to discredit you  so that when you say negative things about me  no one will believe you   donald trump   23 48  i don t have to discredit you  lesley stahl   23 48  but that s what you told me  donald trump   23 51  you ve discredited yourself  lesley stahl   23 52  you told me that  donald trump   23 53  lesley  you ve discredited yourself  when you say that you re not going to cover biden  you re going to ask him what flavor ice cream he has  okay	0
2360	GRANSPAD45	biden has all the time to respond  trump gets interrupted  stop with biased gotcha reporters	0
2361	GS	no one cares about covid for gods sake    let s move on	1
2362	GStepitupanoch	you can t shut down the country to stop a virus period  think about what biden is saying   everybody stay locked in your home for 3 months  what happens  everyone dies of starvation or hypothermia  no power food and the virus will still be here to infect the remaining survivor s as soon as you step outside  if biden were in power  a vaccine wouldn t be here for another 2 or 3 years  thanks to president trump implementing project warp speed  we will have a vaccine sooner than later   and by the way  there would be 50000 less deaths if the liberal states leaded by liberal governors would not have mandated the return of infected elderly folks back to the nursing homes they came from	0
2363	GTIReview	and now joe can go back to the basement and never come out	7
2364	GThrow	do people still believe the left  proof is in the pudding joe  all you need to do is look up the cities with highest crime and highest poverty  then google who the mayor is  and you will find a democrat  those cities are run by democrats  i will give you a headstart   detroit  baltimore   st louis  flint	0
2365	GV	sleepy joe said rudy joey      can t even say rudy giuliani     and no  i don t think he meant it as a nickname  lol  did anyone notice that	0
2366	GabrielColburn	lier bidenim living nice with barley nunbiden isnt gonna do what he says hes gonna do   trump never let us down	1
2367	GabrielGuttierrez	all those  so called dreamer kids    in the same sentence saying your supporting them    thats like saying  all them  n words  have my support to be equal as any other man   like contradicting	0
2368	GabrielNegrete	this comment section really said  fox news viewers  pack it up trumpies fox themselves said whoever takes this news source seriously are unreasonable  never hear that before  search it up from a reliable news source	0
2369	Gabriele	trump 2020       maga2020          joe created one job in 47 years    for his son hunter	225
2370	GabryelPowell	i d like to remind sleppy biden that he s had time to do something about the climate  he hasn t done anything in his entire career for the climate	0
2371	Gage	trump falsely claimed that hillary was selling all of our uranium to russia   we had hillary clinton give russia 20 percent of the uranium in our country  you know what uranium is  right  it s a thing called nuclear weapons and other things  like lots of things are done with uranium  including some bad things   trump said during a press conference    the truth is that the united states has always gotten uranium form foreign sources and most importantly of all  the uranium company mentioned never had an export license so in reality zero uranium was going to russia  trump is a bald faced liar    the united states imports most of the uranium it uses as fuel   21  from canada  18  kazakhstan  18  australia  15  russia  9  uzbek  5  namibia  2  niger  and 12  from the us and 12 other countries  trump is a seditious  filthy  liar for attempting to say that clinton gave our uranium to russia  russia gets zero uranium from the us biden is leading trump in almost every electoral college state where trump won in 2016      with the help of the communist russians  even with the help of the godless communists trump lost the election by 3 million votes  this close to the election        trump is toast	0
2372	GagsDoubleJ	god said that trump would be re elected  trump doesn t know you  but god knows you  trust lord jesus  and your house will be saved  jesus is god  god has everything under control  the bible is a historical fact  blessings and thank you excuse me sir madam  are you saved  if you died tonight are you going to heaven  jesus loves you	0
2373	Gain505	this moderator was the best of all the debates it s just me who heard from biden only  orange man bad	0
2374	Gaindude	1 57 22  my family went from middle class to basically homeless under the obama biden administration it wasn t until trump got in that we got back on our feet i remember many nights worrying about if we would have roof over our heads so joe don t stand there and preach about family income when it was your administration that put us in that hole	1
2375	Galaxy	no real parent would leave their child stupid big guy   trump 2020   vote all red ticket can t stand botox big guy    trump 2020    vote all red ticket	0
2376	Galfinaikis	joe biden   i cant do anything because i dont have any power nancy decides those stuffs	0
2377	GalvonDracalamar	can t we just brewster s millions this one biden is a moron   it isn t donald trump spreading covid19   and i am in a state that our governor has a public mask mandate or people can be fined   yet i work in an  essential  company that daily we are telling people they have to wear their masks or leave and they get in your face and yell and scream at you and tell you how it against their freedoms   if they carry the disease  they just gave it to you spitting and breathing in your eyes   the bars are crowded with people not wearing masks   people going on protests not wearing masks   what is biden s plan   staple the masks to idiots faces   shoot those refusing to wear on the spot before they can get near someone to spread the disease	1
2378	GamesEnd	so lets tally up the times biden lied and got away with it without a follow up question or correction by the moderator     6     6 times he lied and got away with it  1 time the moderator caught him on it  not to mention very few follow up questions on plans and advances he will make	0
2379	GanjaMusicGaming	that woman votes for biden for sure biden tries to be a a kennesy but fails heavily  i think trump will win  but i dont think neither of them will solve anything 1 10 40 she says next question and cuts off trump but lets biden speak before she asks the question     there is no time  but when biden speaks there is  i thought respect was a two way street  trump doesnt apeak through biden but bidens mic is on and apeak through trump a few times	0
2380	GantuyaHill	why president has to answer every time question first not joe bitten  moderator was very unfair	41
2381	GarlandMidgette	i should vote for corn pop an his razor	5
2382	Garou	watching that idiot from scranton lie  deny  and bloviate leaves me filled with despair  this corrupt scoundrel biden must not be elected maybe the missing  parents  could come and collect their kids  a real parent would biden is total cringe  vomit	5
2383	GarrettKopszywa	to centrists right leaning people who enjoy hiphop rap with a good message that is independent  yt tom mcdonald  only rapper i see participating in the culture war on our behalf and he is fire  do not let his appearance fool you  the guy is brilliant to boot	0
2384	GarrettPoulin	i have a game  take a shot every time biden says  come on	0
2385	GarrettW	joe biden saying he wasn t going to ban frackin and said he never said it	44
2386	GarrickFaulk	so biden admitted to ending the oil industry and raise taxes lol  american ppl not going back into a depression joe  trump 2020 got my vote for sure now	1
2387	GarrySarre	trump  the doer  biden the gunna doit	0
2388	Gary	trump won the debate  he has already made america great and even has more to accomplish in the next 4 years  vote trump pence 2020	2
2389	GaryBigelow	oh boy i got a feeling they practice that last question for the past 5 years in the basement  cuz old joe stole that  that was practice word for word that answer was written for joe and that question was written for joe	0
2390	GaryChen	jb   i have not taken a penny from any foreign source ever in my life    the biggest lie ever in the human history	104
2391	GaryClarke	you re not wearing masks   standing beside each other    lead by example   there s another demonrat moderator	0
2392	GaryDavis	his son is like a vaccume cleaner part was funny lol	187
2393	GaryEsada	liar biden  nwo	0
2394	GaryFeldheiser	trump is the man 4 more yrs lets get it done	0
2395	GaryGoat350	americans don t panic  i remember no tp on store shelves for a month because of a virus that doesn t cause diarrhea there s depression  alcohol  drugs  at a level no one has seen before    me pouring another shot laughing hysterically	107
2396	GaryH66	she addresses biden as mr vice president  umm you mean used to be vp	0
2397	GaryIndiana	i like the guy telling people they will be kicked out if they take their mask off while not wearing a mask	1
2398	GaryRentschler	i have to say this   i m no fan of msdnc  but kristen welker did a very credible job tonight   i m still in shock   lol	0
2399	GaryVick	every thing that comes out of biden s mouth is a lie    look back at previous videos     the moderator s  were very biased  every single moderator  chris wallace to this interview  even this interviewer was biased  have to watch the debates several times to really notice the bias   interruptions    the first debate trump was bashed for being too aggressive  but look at the video  biden actually interrupted first and was far ruder    the debates were rigged   biased   the news censored biden s corruption  with hunter  and biden s brother    the media never asked biden a tough question    biden lied constantly  saying  trump was responsible for 210k people dying from covid   complete bs  look at the past videos   trump shut down flights from china and at that time pelosi and biden called trump a racist for it    then later on said trump should have acted a few weeks earlier   complete liars	0
2400	GaryWinthorp	biden s plan is to enforce masks and do mass testing to prove that the masks don t work  hilarious	0
2401	GaryZamora	stop blaming the president for covid 19  start working for the cure if they ain t legal they shouldn t be here  they can come in legally and pay for their freedom like all americans if parents fear for their kids  maybe it s because they don t teach their kids right from wrong  teach your kids to respect others and they won t have to worry how their kids will grow up  do the hardworking people really care about who paid what in taxes  no we don t	1
2402	GaugeNGOTM	when was the last time joe wore a hoody  super predators   joe  do they wear hoodies or just eat em the only thing i m interested in tracing joe  are the emails   big guy   10  for the  big guy  and h will  hold  10 percent   burisma    hmm the same foreign coorporation that was given the stealth technology    how did they come up with that joe   what about uranium  iran  should i carry on   measure 11 s are no longer in vogue   three strikes   super predators    should i carry on the moderators intro says all i need to know   control   i would never acquiesce the moderator dismisses all the claims against joe and changes the subject each time   explain to me this joe  how are there just so many coincidences surrounding your families dealings aboad of all places   what about this macbook does joe eqivocate liken himself to possibly hemingway when he attempts his version of those weird visceral journeys he tries to get us to go on with him	1
2403	GauravGandhi	i think trump won the debate  but joe made more sense in the 1 5 hours	0
2404	GavinCarpenter	he forgot the part about  you know the thing  man he s loosing it	0
2405	GavinRuiz	biden tries to point out that trump doesnt have a plan just to hide the fact that they either dont have one or dont want anyone asking about theirs	0
2406	Gavinwtf	better than chris wallace honestly	0
2407	GavitNoonday	can anyone tell me what kinda absolute dumbass forgot about this thing called an  immune system	0
2408	GavyDeJesus	joe    i don t look at states as he does blue and red states  but the spikes are happening at red states   omg joe	29
2409	GazaYouth	people should have affordable health care  that s why trump is lowering prices for pharmaceuticals	0
2410	GeaEgberts	the one and only president  is trump  trump 2020 biden sale amerika to china  for the new world order	0
2411	GedankenFang	i wonder how many get annoyed when freaky biden looks in the camera like uncle sam	39
2412	GeeGee	wake up sleepy joe  hahahouha and talk straight  is you going to have a stroke donald trump the best best best president god bless you  f    the democrats  obama clinton joe biden they belongs to prison	2
2413	GeloFPV	don t give me this stuff about how you re an innocent baby  made my day	8
2414	GemmaGean	well   dear iran  i am a florida voter  i have already voted for trump  and have a notice of  conformation the vote has been counted          sorry  we do not answer unknown callers  and i rarely read emails     i only open mail when i am looking for something    i m sorry i missed your threats	0
2415	Genalation	when did biden become a conspiracy theorist lets go trump	1
2416	GeneMarco	biden lying low life measurable face	1
2417	GenePyron	joe soon full of it question how did joe make all his money government  salary  get you up million and million of dollar lies lies	0
2418	GeneWarren	yrumpts on point but bidin doesn t answer questions he rambles phony as hell  transparent  trump2020poimt blank	0
2419	GenelCiluffo	r i p   the day fox news died	0
2420	GeneralissimoX	biden supported iraq  he supported the demolition of libya  he and obozo created the isis caliphate which had to be destroyed  he is clearly a chinese puppet and that was before the laptop from crackhunter  all is this is seemingly ignored by the insane hypocritical left  trump no new wars  fact	0
2421	GenoSackDaddy	trump won this debate  flawless victory	1
2422	GentleBoy	the comments are full of trump supporters  do you guys know that he is racist sexist and homophobe  like    people are so dumb     your saying that biden is    evil    but you guys are way more    evil    than him	1
2423	GeofBigbear	the aspirations of the elderly politician  45 years of doing squat to resolve the oil slick on mommy s car window  missed opportunities joe ive noticed that when i look for this debate on youtube  nbc and others come up and not fox  i have to search for fox even though im subscribed to fox  dont youtube look at my search history   likes and know what i want  suddenly they are dumb	0
2424	GeoffVanessa	it s a lie  he is the its to ban flight to china	0
2425	George	trump won the second debate by a large margindisgusting scare tactics biden  where s your plan mate	14
2426	GeorgeARomero	joe is soooo full of crap  he shouldn t even be allowed to debate	0
2427	GeorgeChen	joe laughing sound like he s gasping for air jesus christ he ll turn to dust before the year ends	3
2428	GeorgeCoates	another incoherent rant from donald trump   joe biden demolished him	1
2429	GeorgeDdavis	waow i am so happy i got my fake drivers license after the last accident a had and my dl was investigated by the cops plus a 3 months band   legitvendor us thanks for the wonderful service  the scan check is perfect and i can say only you know if you gave me the id from the cops or you made this one because they are exactly the same	0
2430	GeorgeGeorge	lol lincoln is racist	0
2431	GeorgeLucas	biden is gonna win	2
2432	GeorgePatton	a mellowed down two against one debate  how long will these rats and minions think they can continue to assume americans can be lied easily and being gullible	0
2433	GeorgePinillos	biden wins again   trump had nothing on you this debate  poor arguments all throughout   let s go biden	0
2434	GeorgeRomero	who built the cages joe	0
2435	GeorgeSidelinger	it s not trumps fault  on covid spread or spikes  it s a china virus american people have to use precautions for this pandemic   wear masks    wash hand   not all americans are doing this some feel like they won t get it   we need to stop and stop it now	0
2436	GeorgeTopal	china should pay for everything what they done    boycott china	1
2437	GeorgeWashington	sleepy joe   i think sleazy joe or lying joe is a better character representation	0
2438	GeorgeWilliamssr	i think if biden wasn t lieing  he would have nothing to say i find it interesting that the high numbers of dying and getting infected   per day   that we haven t exhausted our entire population already  i personally have only known of 1 who had it confirmed  4 who were exposed with no symptoms  and i don t know anyone in my friends and family circle who died	4
2439	GeorgeYates	how could she not ask about the laptop   this was a shame	0
2440	GeorgeanneMacDonald	he is not responsible for the china virus biden your friends in china alone are alone and you started up sellin the use to china own it	1
2441	GeorgevanderWesthuizen	46 20 these words will be as famous one day as  i did not have sexual relations with that woman	5
2442	GeraldBaxter	j j j j joe  just fall over	0
2443	GeraldWalker	trump good for the usajoe don t know	0
